repo_type,catalog_tier,rank,name,slug,active_installs,rating_pct,rating_5star,editor_support,last_updated,homepage,github_url,wp_url,total_known_vulns,unpatched_vulns,max_cvss,max_cvss_vuln,max_cvss_severity,vuln_types,top_cwes,latest_vuln_date,sample_vuln_titles,tags,download_url,requires_wp,tested_up_to,github_repo_type,num_ratings,parent_theme
plugin,poor,397,Security Headers,firstpage-sg-security-headers,700,60,3.0,Editor-agnostic,2026-03-26 11:33am GMT,https://www.firstpagedigital.sg/,,https://wordpress.org/plugins/firstpage-sg-security-headers/,0,0,,,,,,,,"Security Headers, seo security headers",,6.0,6.9.4,,2,
plugin,poor,398,Bosta WooCommerce,bosta-woocommerce,700,48,2.4,Editor-agnostic,2026-02-04 9:10am GMT,,,https://wordpress.org/plugins/bosta-woocommerce/,0,0,,,,,,,,"Bosta, shipping, woo-commerce, woocom, woocommerce",,5.0,6.9.4,,8,
plugin,poor,399,MailingBoss WP Plugin,mailingboss,700,20,1.0,Editor-agnostic,2023-12-14 6:46pm GMT,,,https://wordpress.org/plugins/mailingboss/,0,0,,,,,,,,"builderall, email, mailingboss, newsletter, subscribe",,5.0,5.8.13,,1,
plugin,poor,400,Jetpack Lite,jetpack-lite,700,50,2.5,Editor-agnostic,2018-06-19 2:13pm GMT,http://wordpress.org/extend/plugins/jetpack-lite/,,https://wordpress.org/plugins/jetpack-lite/,0,0,,,,,,,,"WordPress.com, jetpack, statistics, stats, views",,3.6,4.9.29,,15,
plugin,poor,401,linkPizza-Manager,linkpizza-manager,700,60,3.0,Editor-agnostic,2024-12-30 11:29am GMT,http://linkpizza.com,,https://wordpress.org/plugins/linkpizza-manager/,0,0,,,,,,,,"affiliate, affiliate links, linkpizza, monetization",,6.0,6.7.5,,2,
plugin,poor,402,Typing Text,typing-text,700,56,2.8,Blocks+Classic,2024-08-13 11:01am GMT,,https://github.com/EssentialBlocks/typing-text,https://wordpress.org/plugins/typing-text/,2,1,6.5,,Medium,,CWE-79,2025-01-07,,"Typing Text, animated text, block, blocks, type text",,5.0,6.6.5,official,4,
plugin,poor,403,WATI Chat and Notification,wati-chat-and-notification,700,20,1.0,Editor-agnostic,2025-05-07 6:27am GMT,https://wordpress.org/plugins/wati-chat-and-notification/,,https://wordpress.org/plugins/wati-chat-and-notification/,1,0,7.1,,High,,CWE-352,2025-03-11,,"abandoned, cart recovery, whatsapp, woocommerce",,4.4,6.7.5,,1,
plugin,poor,404,Easy Category Icons,templatic-categoryicons,700,52,2.6,Editor-agnostic,2018-10-27 5:51am GMT,https://wordpress.org/plugins/templatic-categoryicons/,,https://wordpress.org/plugins/templatic-categoryicons/,0,0,,,,,,,,"category icon, category title, templatic",,3.5,5.0.25,,10,
plugin,poor,405,Visual Slider,visual-slider,700,50,2.5,Editor-agnostic,2026-02-09 2:28am GMT,,,https://wordpress.org/plugins/visual-slider/,1,1,7.1,,High,,CWE-79,2025-04-17,,slider builder,,6.0,6.8.5,,2,
plugin,poor,406,Яндекс Доставка (Boxberry),boxberry,700,60,3.0,Editor-agnostic,2026-01-22 2:00pm GMT,,,https://wordpress.org/plugins/boxberry/,1,1,,,,,,2025-12-09,,"woocommerce, Яндекс, доставка, модуль, плагин",,4.9,6.9.4,,1,
plugin,poor,407,Cargus,cargus,600,40,2.0,Editor-agnostic,2026-03-23 10:53am GMT,http://woocommerce.demo.cargus.ro/,,https://wordpress.org/plugins/cargus/,1,1,,,,,,2026-01-23,,"cart, e-commerce, shop, store, woocommerce",,5.0,6.9.4,,4,
plugin,poor,408,AdRoll for WooCommerce Stores,adroll-for-woocommerce-stores-dev,600,50,2.5,Editor-agnostic,2024-08-26 4:38pm GMT,https://www.adroll.com/,,https://wordpress.org/plugins/adroll-for-woocommerce-stores-dev/,0,0,,,,,,,,"ads, advertising, marketing, retargeting, social media",,4.4,6.6.5,,10,
plugin,poor,409,Slug or PostID,slug-or-postid,600,60,3.0,Editor-agnostic,2013-02-06 11:29am GMT,http://unimakura.jp/wordpress/slug-or-postid.html,,https://wordpress.org/plugins/slug-or-postid/,0,0,,,,,,,,"Plugin, post, slug",,3.1,3.4.2,,1,
plugin,poor,410,Storefront Online Ordering by DoorDash,doordash-storefront,600,20,1.0,Editor-agnostic,2023-08-25 9:57pm GMT,,,https://wordpress.org/plugins/doordash-storefront/,0,0,,,,,,,,"doordash, storefront",,4.6,6.3.8,,3,
plugin,poor,411,Thumbnail Editor,thumbnail-editor,600,60,3.0,Editor-agnostic,2023-03-23 4:58pm GMT,https://wordpress.org/plugins/thumbnail-editor/,,https://wordpress.org/plugins/thumbnail-editor/,1,1,6.5,,Medium,,CWE-79,2025-06-27,,"crop, images, media, thumb, thumbnail",,2.0.2,6.1.10,,5,
plugin,poor,412,Import Spreadsheets from Microsoft Excel,import-spreadsheets-from-microsoft-excel,600,50,2.5,Editor-agnostic,2024-09-06 5:59am GMT,https://www.spreadsheetconverter.com/support/online-help/help-wordpress-plugin-to-import-spreadsheets-from-microsoft-excel,,https://wordpress.org/plugins/import-spreadsheets-from-microsoft-excel/,2,0,9.1,,Critical,,CWE-434; CWE-79,2024-07-12,,"calculator, excel, spreadsheet, upload, xls",,4.5,6.6.5,,4,
plugin,poor,413,Rabo Smart Pay for WooCommerce,woo-rabo-omnikassa,600,60,3.0,Editor-agnostic,2026-02-10 8:40am GMT,https://payocity.nl/nl/integratie/woocommerce/smart-pay,,https://wordpress.org/plugins/woo-rabo-omnikassa/,0,0,,,,,,,,"ideal, omnikassa, payment, rabobank, smartpay",,5.8,6.9.4,,2,
plugin,poor,414,MyGeoPosition.com Geotagging: Geotags / GeoMetatags / GeoFeedtags / GeoMicrodata / Maps,mygeopositioncom-geotags-geometatags,600,60,3.0,Editor-agnostic,2020-01-30 11:05pm GMT,http://www.mygeoposition.com,,https://wordpress.org/plugins/mygeopositioncom-geotags-geometatags/,0,0,,,,,,,,"admin, geo, page, post, posts",,2.9,4.2.39,,2,
plugin,poor,415,Magazine Columns,magazine-columns,600,60,3.0,Editor-agnostic,2015-08-18 7:44pm GMT,http://bavotasan.com/downloads/magazine-columns-wordpress-plugin/,,https://wordpress.org/plugins/magazine-columns/,0,0,,,,,,,,"columns, magazine, magazine columns, multiple post columns, post columns",,2.7,4.3.34,,5,
plugin,poor,416,Steady for WordPress,steady-wp,600,60,3.0,Editor-agnostic,2024-10-23 4:42am GMT,https://steadyHQ.com,,https://wordpress.org/plugins/steady-wp/,0,0,,,,,,,,"content monetisation, content monetization, paid content, paywall, premium content",,4.7,6.6.5,,10,
plugin,poor,418,Agile CRM,agile-crm-lead-management,600,52,2.6,Editor-agnostic,2018-11-19 10:54am GMT,#,,https://wordpress.org/plugins/agile-crm-lead-management/,0,0,,,,,,,,"Agile CRM, crm, crm plugin, customer relationship management, small business CRM",,3.0.1,4.9.29,,5,
plugin,poor,419,Maya Business Plugin,paymaya-checkout-for-woocommerce,600,40,2.0,Editor-agnostic,2025-10-13 9:42am GMT,,,https://wordpress.org/plugins/paymaya-checkout-for-woocommerce/,1,0,,,,,,2025-07-16,,"credit card, payments",,5.3,6.8.5,,1,
plugin,poor,420,GUI for List Category Posts,gui-for-lcp,600,60,3.0,Editor-agnostic,2023-03-16 8:37am GMT,https://github.com/klemens-st/gui-for-lcp,https://github.com/klemens-st/gui-for-lcp,https://wordpress.org/plugins/gui-for-lcp/,0,0,,,,,,,,"categories, gui, list, posts",,4.6,6.1.10,official,2,
plugin,poor,421,JavaScript to Footer,footer-javascript,600,58,2.9,Editor-agnostic,2014-12-22 9:42am GMT,http://www.prelovac.com/vladimir/wordpress-plugins/footer-javascript,,https://wordpress.org/plugins/footer-javascript/,0,0,,,,,,,,"footer, javascript, optimization",,2.3,4.2.39,,16,
plugin,poor,422,WC MyParcel Belgium,wc-myparcel-belgium,600,40,2.0,Editor-agnostic,2025-07-31 11:23am GMT,https://sendmyparcel.be/,,https://wordpress.org/plugins/wc-myparcel-belgium/,1,0,7.1,,High,,CWE-79,2025-06-09,,"export, myparcel Belgium, woocommerce",,5.2,6.8.5,,3,
plugin,poor,423,Razorpay for Gravity Forms,razorpay-gravity-forms,600,20,1.0,Editor-agnostic,2025-01-23 12:22pm GMT,https://wordpress.org/plugins/razorpay-gravity-forms,,https://wordpress.org/plugins/razorpay-gravity-forms/,0,0,,,,,,,,"GravityForms, ecommerce, india, payments, razorpay",,3.9.2,6.1.10,,2,
plugin,poor,424,Simplebooklet PDF Viewer and Embedder,simplebooklet,600,60,3.0,Editor-agnostic,2025-03-18 10:27pm GMT,https://simplebooklet.com/wordpress,,https://wordpress.org/plugins/simplebooklet/,2,0,6.5,,Medium,,CWE-79,2025-03-27,,"booklet, flip book, pdf, pdf viewer, simplebooklet",,3.0,6.7.5,,1,
plugin,poor,425,SnapWidget Social Photo Feed Widget,snapwidget-wp-instagram-widget,600,60,3.0,Editor-agnostic,2021-02-25 3:41pm GMT,https://snapwidget.com,,https://wordpress.org/plugins/snapwidget-wp-instagram-widget/,1,1,6.5,,Medium,,CWE-79,2025-04-01,,"Instagram, photos, sidebar, widget, widgets",,4.4,5.6.17,,2,
plugin,poor,426,Mailster Live,mailster-live,600,60,3.0,Editor-agnostic,2024-05-27 1:41pm GMT,https://mailster.co/?utm_campaign=wporg&utm_source=wordpress.org&utm_medium=plugin&utm_term=Mailster+Live,,https://wordpress.org/plugins/mailster-live/,0,0,,,,,,,,"analytics, email, mailster, newsletter, tracking",,6.0,6.5.8,,1,
plugin,poor,427,easypay Gateway Checkout for WooCommerce,easypay-gateway-checkout-wc,600,60,3.0,Editor-agnostic,2025-03-06 1:45am GMT,,,https://wordpress.org/plugins/easypay-gateway-checkout-wc/,0,0,,,,,,,,"mbway, multibanco, payment, visa, woocommerce",,6.0,6.4.8,,2,
plugin,poor,428,Awesome Widgets for SiteOrigin Page Builder,awesome-widgets-for-siteorigin-page-builder,600,56,2.8,Editor-agnostic,2020-01-24 7:03am GMT,https://www.phoeniixx.com/product/awesome-widgets-siteorigin-page-builder/,,https://wordpress.org/plugins/awesome-widgets-for-siteorigin-page-builder/,0,0,,,,,,,,"best seller, category based products, featured collection widget, new arrival, sale off",,4.0,5.3.21,,5,
plugin,poor,429,Product Bundles – Variation Bundles,product-bundles-variation-bundles,600,60,3.0,Editor-agnostic,2025-04-10 8:15am GMT,https://docs.woocommerce.com/document/bundles/bundles-extensions/,,https://wordpress.org/plugins/product-bundles-variation-bundles/,0,0,,,,,,,,"bundles, map, product, variation, woocommerce",,6.2,6.8.5,,6,
plugin,poor,430,"Mass Ping Tool for SEO – WordPress ping list to get indexed faster on Google, Yandex, …",mass-ping-tool-for-seo,600,60,3.0,Editor-agnostic,2026-01-18 8:19pm GMT,,,https://wordpress.org/plugins/mass-ping-tool-for-seo/,1,0,,,,,,2023-07-18,,"crawler, google, ping, search engines, seo",,4.1,6.9.4,,4,
plugin,poor,431,Unlimited Logo Carousel,unlimited-logo-carousel,600,60,3.0,Editor-agnostic,2019-10-15 9:14am GMT,http://edatastyle.com/product/unlimited-logo-carousel/,,https://wordpress.org/plugins/unlimited-logo-carousel/,0,0,,,,,,,,"logo, logo carousel, logo carousel slider, logo showcase, logo slider",,3.5,5.2.24,,4,
plugin,poor,432,Testimonial Block,testimonial-wp-block,600,60,3.0,Blocks+Classic,2024-07-29 3:08pm GMT,https://essential-blocks.com,https://github.com/EssentialBlocks/testimonial-wp-block,https://wordpress.org/plugins/testimonial-wp-block/,0,0,,,,,,,,"Testimonial, block, blocks, testimonials, testimony",,5.0,6.6.5,official,1,
plugin,poor,433,TechGasp Sound Master,soundcloud-master,600,56,2.8,Editor-agnostic,2021-03-11 10:49am GMT,https://wordpress.techgasp.com/soundcloud-master/,,https://wordpress.org/plugins/soundcloud-master/,0,0,,,,,,,,"mp3, music, sound, soundcloud, wav",,3.5,5.7.15,,20,
plugin,poor,434,Popup for Elementor,popup-for-elementor,600,20,1.0,Editor-agnostic,2026-03-01 11:52pm GMT,https://www.popupforelementor.com,,https://wordpress.org/plugins/popup-for-elementor/,0,0,,,,,,,,"elementor, modal, popup, wordpress popup",,5.8,6.9.4,,1,
plugin,poor,435,Auto SEO,auto-seo,600,60,3.0,Editor-agnostic,2025-02-14 9:37pm GMT,http://fatfolderdesign.com/auto-seo/,,https://wordpress.org/plugins/auto-seo/,1,0,7.1,,High,,CWE-352,2025-02-07,,"admin, meta tags, pages, seo",,3.4,6.7.5,,2,
plugin,poor,437,Increase Maximum Upload File Size,increase-maximum-upload-file-size,600,20,1.0,Editor-agnostic,2024-05-22 10:54am GMT,https://wordpress.org/plugins/increase-maximum-upload-file-size/,,https://wordpress.org/plugins/increase-maximum-upload-file-size/,0,0,,,,,,,,"increase file size, increase media upload file size, max upload file size, media upload, upload maximum file size",,3.8,6.5.8,,2,
plugin,poor,438,OXY Re-Login Window,oxy-relogin-window,600,60,3.0,Editor-agnostic,2021-03-19 4:59am GMT,,,https://wordpress.org/plugins/oxy-relogin-window/,0,0,,,,,,,,,,4.7,5.7.15,,2,
plugin,poor,439,PDF Compressor & Watermark – iLovePDF,ilovepdf,600,60,3.0,Editor-agnostic,2026-02-06 3:39pm GMT,https://iloveapi.com/,,https://wordpress.org/plugins/ilovepdf/,0,0,,,,,,,,"Optimize, compress, pdf optimizer, performance, watermark",,5.3,6.9.4,,4,
plugin,poor,440,PDF Forms Filler for WPForms,pdf-forms-for-wpforms,600,60,3.0,Editor-agnostic,2025-12-27 6:20pm GMT,https://pdfformsfiller.org/,,https://wordpress.org/plugins/pdf-forms-for-wpforms/,0,0,,,,,,,,"WPForms, download, email, form, pdf",,5.4,6.9.4,,4,
plugin,poor,441,Accounting for WooCommerce,accounting-for-woocommerce,600,60,3.0,Editor-agnostic,2025-12-04 2:24pm GMT,,,https://wordpress.org/plugins/accounting-for-woocommerce/,3,0,7.5,,High,,CWE-79; CWE-98,2025-03-31,,"Accounting, Bookkeeping, export, vat, woocommerce",,5.3,6.9.4,,2,
plugin,poor,442,Mintpay,mintpay,600,60,3.0,Editor-agnostic,2025-05-28 10:30am GMT,https://mintpay.lk,,https://wordpress.org/plugins/mintpay/,0,0,,,,,,,,"bnpl, mintpay, online, payments, sri lanka",,4.6,6.6.5,,2,
plugin,poor,443,Bitrix24,integration-with-bitrix24,600,60,3.0,Editor-agnostic,2017-04-04 10:30am GMT,https://www.bitrix24.com,,https://wordpress.org/plugins/integration-with-bitrix24/,0,0,,,,,,,,"bitrix24, callback, crm, integration, live chat",,3.0,4.7.33,,6,
plugin,poor,444,Pixelonetry Companion,pixelonetry-companion,600,20,1.0,Editor-agnostic,2026-03-13 12:03am GMT,https://wordpress.org/plugins/pixelonetry-companion/,,https://wordpress.org/plugins/pixelonetry-companion/,0,0,,,,,,,,elina,,4.0,6.9.4,,1,
plugin,poor,445,Mailster Mailgun Integration,mailster-mailgun,600,46,2.3,Editor-agnostic,2024-05-27 1:17pm GMT,https://mailster.co/?utm_campaign=wporg&utm_source=wordpress.org&utm_medium=plugin&utm_term=Mailgun,,https://wordpress.org/plugins/mailster-mailgun/,0,0,,,,,,,,"deliverymethod, mailgun, mailster, mailsteresp, newsletter",,6.0,6.5.8,,6,
plugin,poor,446,Envíos Coordinadora Woocommerce (Oficial) – WordPress plugin,coordinadora,600,50,2.5,Editor-agnostic,2025-12-10 12:15am GMT,https://www.coordinadora.com/portafolio-de-servicios/,,https://wordpress.org/plugins/coordinadora/,1,1,,,,,,2025-09-22,,"Envios, colombia, coordinadora, departamentos, fulfillment",,6.8.1,6.9.4,,4,
plugin,poor,447,Custom Author Byline,custom-author-byline,500,60,3.0,Editor-agnostic,2011-06-08 3:57pm GMT,http://seoserpent.com/wordpress/custom-author-byline,,https://wordpress.org/plugins/custom-author-byline/,0,0,,,,,,,,"author, byline, custom author, custom author byline, custom author name",,2.9.2,3.1.4,,10,
plugin,poor,448,CSS,css,500,60,3.0,Editor-agnostic,2017-11-28 10:01pm GMT,http://wordpress.org/extend/plugins/css/,,https://wordpress.org/plugins/css/,0,0,,,,,,,,"css, custom, customize, theme",,3.4,3.4.2,,2,
plugin,poor,449,"Broadcast Live Video – Live Streaming : WebRTC, HLS, RTSP, RTMP",videowhisper-live-streaming-integration,500,54,2.7,Editor-agnostic,2026-03-21 10:51am GMT,https://videowhisper.com/?p=WordPress+Live+Streaming,https://github.com/videowhisper/Webcam-Streaming-WebRTC,https://wordpress.org/plugins/videowhisper-live-streaming-integration/,13,0,9.0,,Critical,,CWE-200; CWE-22; CWE-352; CWE-77; CWE-78; CWE-79,2025-05-19,,"Broadcast, live, streaming, video, webcam",,5.0,6.9.4,official,14,
plugin,poor,450,Simple Owl Carousel,simple-owl-carousel,500,60,3.0,Editor-agnostic,2023-11-10 1:36pm GMT,https://wordpress.org/plugins/simple-owl-carousel/,,https://wordpress.org/plugins/simple-owl-carousel/,1,1,6.5,,Medium,,CWE-79,2025-03-31,,"Image carousel, content carousel, draggable, fade scroller, layered",,4.4,6.4.8,,2,
plugin,poor,451,Maestro Connector,maestro-connector,500,60,3.0,Editor-agnostic,2023-02-06 5:13pm GMT,,,https://wordpress.org/plugins/maestro-connector/,0,0,,,,,,,,"authentication, security, site management, sso",,5.7,6.1.10,,2,
plugin,poor,452,Algori 360 Video,360-video,500,60,3.0,Blocks+Classic,2024-12-24 12:44pm GMT,https://github.com/kevinbazira/algori-360-video/,https://github.com/kevinbazira/algori-360-video,https://wordpress.org/plugins/360-video/,0,0,,,,,,,,"360, block, block-editor, gutenberg, video",,5.0.0,6.7.5,official,2,
plugin,poor,453,TechGasp Music Master,spotify-master,500,56,2.8,Editor-agnostic,2021-03-11 10:54am GMT,https://wordpress.techgasp.com/spotify-master/,,https://wordpress.org/plugins/spotify-master/,0,0,,,,,,,,"Spotify, music, shortcode, techgasp, widget",,3.5,5.7.15,,25,
plugin,poor,454,Recurio – Ultimate Subscription Plugin for WooCommerce,recurio,500,60,3.0,Editor-agnostic,2026-02-08 3:30am GMT,https://wprecurio.com,,https://wordpress.org/plugins/recurio/,0,0,,,,,,,,"Recurring payments, recurring billing, subscription management, subscriptions, woocommerce subscriptions",,5.8,6.8.5,,1,
plugin,poor,455,Paybox WooCommerce Payment Gateway,paybox-woocommerce-gateway,500,60,3.0,Editor-agnostic,2026-03-17 9:56am GMT,,,https://wordpress.org/plugins/paybox-woocommerce-gateway/,0,0,,,,,,,,"e-commerce, orders, payment, payment gateway, woocommerce",,5.0.0,6.9.4,,4,
plugin,poor,456,Honeypot Plus for Contact Form 7,cf7-honeypot-plus,500,60,3.0,Editor-agnostic,2026-01-25 8:41am GMT,,,https://wordpress.org/plugins/cf7-honeypot-plus/,0,0,,,,,,,,"antispam, captcha, form, honeypot, spam",,4.8,6.9.4,,2,
plugin,poor,457,AffiliateWP – Store Credit,affiliatewp-store-credit,500,60,3.0,Editor-agnostic,2024-10-24 7:03pm GMT,https://affiliatewp.com/addons/store-credit/,,https://wordpress.org/plugins/affiliatewp-store-credit/,0,0,,,,,,,,"AffiliateWP, affiliates, store credit, woo, woocommerce",,5.2,6.7.5,,4,
plugin,poor,458,Vertical marquee post title,vertical-marquee-post-title,500,60,3.0,Editor-agnostic,2022-12-01 2:46pm GMT,http://www.gopiplus.com/work/2012/09/02/vertical-marquee-post-title-wordpress-plugin/,,https://wordpress.org/plugins/vertical-marquee-post-title/,0,0,,,,,,,,"marquee, vertical",,3.4,6.1.10,,2,
plugin,poor,459,Last Viewed Posts by WPBeginner,last-viewed-posts,500,46,2.3,Editor-agnostic,2024-12-09 7:37pm GMT,http://www.wpbeginner.com,,https://wordpress.org/plugins/last-viewed-posts/,2,0,9.8,,Critical,,CWE-284; CWE-502,2024-12-11,,"last viewed posts, recently viewed posts, visited posts",,4.9,6.7.5,,3,
plugin,poor,460,Freetobook Responsive Widget,freetobook-responsive-widget,500,60,3.0,Editor-agnostic,2025-11-13 10:20am GMT,,,https://wordpress.org/plugins/freetobook-responsive-widget/,1,0,4.3,,Medium,,CWE-352,2025-04-04,,"Booking Engine, booking button, freetobook, online booking, pms",,3.0,6.8.5,,2,
plugin,poor,461,WP HTTP Compression,wp-http-compression,500,46,2.3,Editor-agnostic,2012-07-11 10:38pm GMT,http://desalasworks.com/wordpress-compression-plugin/,,https://wordpress.org/plugins/wp-http-compression/,0,0,,,,,,,,"compression, gzip, http, performance, server",,3.4.1,2.9.2,,8,
plugin,poor,462,IntenseDebate Comments,intensedebate,500,44,2.2,Editor-agnostic,2023-02-21 11:40pm GMT,https://www.intensedebate.com/wordpress,,https://wordpress.org/plugins/intensedebate/,0,0,,,,,,,,"avatars, community, profile, spam, widget",,5.0,6.1.10,,9,
plugin,poor,463,Motors VIN Decoder,motors-vin-decoder,500,40,2.0,Editor-agnostic,2025-04-15 12:41pm GMT,https://stylemixthemes.com,,https://wordpress.org/plugins/motors-vin-decoder/,0,0,,,,,,,,"VIN Decoder, VIN History Check, automotive, car dealership",,4.6,6.4.8,,5,
plugin,poor,464,Unique Submissions for Elementor Forms,unique-submissions,500,60,3.0,Editor-agnostic,2024-12-02 7:41am GMT,,,https://wordpress.org/plugins/unique-submissions/,0,0,,,,,,,,"anti-duplicate, elementor, forms, unique, unique-submissions",,5.0,6.7.5,,1,
plugin,poor,465,Ultimate Member – ForumWP forum integration,um-forumwp,500,20,1.0,Editor-agnostic,2025-03-03 3:16pm GMT,https://ultimatemember.com/extensions/forumwp/,,https://wordpress.org/plugins/um-forumwp/,0,0,,,,,,,,"community, discussion, forum, forums",,5.5,6.7.5,,6,
plugin,poor,466,Polls CP,cp-polls,500,52,2.6,Editor-agnostic,2025-12-11 12:38pm GMT,https://wordpress.dwbooster.com/forms/cp-polls,,https://wordpress.org/plugins/cp-polls/,12,1,7.1,,High,,CWE-79; CWE-799; CWE-80; CWE-89,2025-06-20,,"poll, polls, survey, vote, voting",,3.0.5,6.9.4,,5,
